month,area,generation_type,generation_gwh,source,source_note
2025-12-01,Tokyo,Gas,12132.227,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2025-12-01,Tokyo,Hydro,731.784,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2025-12-01,Tokyo,Nuclear,0.0,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2025-12-01,Tokyo,Oil,358.034,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2025-12-01,Tokyo,Other,1325.17,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2025-12-01,Tokyo,Solar,1632.512,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2025-12-01,Tokyo,Wind,124.159,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2026-01-01,Tokyo,Biomass,294.196,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2026-01-01,Tokyo,Coal,4766.631,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2026-01-01,Tokyo,Gas,14046.239,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2026-01-01,Tokyo,Hydro,709.991,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2026-01-01,Tokyo,Nuclear,0.0,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2026-01-01,Tokyo,Oil,470.944,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2026-01-01,Tokyo,Other,1349.64,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2026-01-01,Tokyo,Solar,2115.096,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2026-01-01,Tokyo,Wind,155.7,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2026-02-01,Tokyo,Biomass,316.643,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2026-02-01,Tokyo,Coal,4779.908,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2026-02-01,Tokyo,Gas,11051.586,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2026-02-01,Tokyo,Hydro,606.26,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2026-02-01,Tokyo,Nuclear,84.932,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2026-02-01,Tokyo,Oil,458.735,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2026-02-01,Tokyo,Other,1341.547,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2026-02-01,Tokyo,Solar,1923.883,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2026-02-01,Tokyo,Wind,121.252,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2026-03-01,Tokyo,Biomass,350.788,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2026-03-01,Tokyo,Coal,4179.698,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2026-03-01,Tokyo,Gas,10154.395,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2026-03-01,Tokyo,Hydro,576.332,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2026-03-01,Tokyo,Nuclear,666.3,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2026-03-01,Tokyo,Oil,216.262,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2026-03-01,Tokyo,Other,1123.736,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2026-03-01,Tokyo,Solar,2371.613,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2026-03-01,Tokyo,Wind,112.756,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2026-04-01,Tokyo,Biomass,336.522,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2026-04-01,Tokyo,Coal,2951.594,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2026-04-01,Tokyo,Gas,8205.452,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2026-04-01,Tokyo,Hydro,902.622,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2026-04-01,Tokyo,Nuclear,947.589,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2026-04-01,Tokyo,Oil,38.762,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2026-04-01,Tokyo,Other,823.704,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2026-04-01,Tokyo,Solar,2355.473,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2026-04-01,Tokyo,Wind,146.788,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2026-05-01,Tokyo,Biomass,344.288,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2026-05-01,Tokyo,Coal,2680.098,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2026-05-01,Tokyo,Gas,7985.434,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2026-05-01,Tokyo,Hydro,992.506,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2026-05-01,Tokyo,Nuclear,975.156,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2026-05-01,Tokyo,Oil,47.35,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2026-05-01,Tokyo,Other,848.242,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2026-05-01,Tokyo,Solar,2784.288,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2026-05-01,Tokyo,Wind,124.867,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2026-06-01,Tokyo,Biomass,295.842,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2026-06-01,Tokyo,Coal,3997.054,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2026-06-01,Tokyo,Gas,8907.051,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2026-06-01,Tokyo,Hydro,934.316,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2026-06-01,Tokyo,Nuclear,939.72,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2026-06-01,Tokyo,Oil,49.378,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2026-06-01,Tokyo,Other,902.658,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2026-06-01,Tokyo,Solar,1971.879,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
2026-06-01,Tokyo,Wind,98.852,JapanesePower.org regional half-hourly supply mix,Free public aggregate half-hourly regional demand/generation mix. Use processed aggregates for dashboard speed; verify licensing and source lineage before commercial use.
