date,market,region,asset_class,frequency,contract,price,currency,unit
2023-10-13,JEPX_TOKYO,Tokyo,Power,daily,spot,24.7039,JPY,kWh
2023-10-14,JEPX_TOKYO,Tokyo,Power,daily,spot,24.6198,JPY,kWh
2023-10-15,JEPX_TOKYO,Tokyo,Power,daily,spot,25.9468,JPY,kWh
2023-10-16,JEPX_TOKYO,Tokyo,Power,daily,spot,24.2718,JPY,kWh
2023-10-17,JEPX_TOKYO,Tokyo,Power,daily,spot,23.442,JPY,kWh
2023-10-18,JEPX_TOKYO,Tokyo,Power,daily,spot,29.1285,JPY,kWh
2023-10-19,JEPX_TOKYO,Tokyo,Power,daily,spot,18.7992,JPY,kWh
2023-10-20,JEPX_TOKYO,Tokyo,Power,daily,spot,22.8344,JPY,kWh
2023-10-21,JEPX_TOKYO,Tokyo,Power,daily,spot,22.5195,JPY,kWh
2023-10-22,JEPX_TOKYO,Tokyo,Power,daily,spot,23.7091,JPY,kWh
2023-10-23,JEPX_TOKYO,Tokyo,Power,daily,spot,23.9095,JPY,kWh
2023-10-24,JEPX_TOKYO,Tokyo,Power,daily,spot,27.0848,JPY,kWh
2023-10-25,JEPX_TOKYO,Tokyo,Power,daily,spot,23.9834,JPY,kWh
2023-10-26,JEPX_TOKYO,Tokyo,Power,daily,spot,25.2445,JPY,kWh
2023-10-27,JEPX_TOKYO,Tokyo,Power,daily,spot,69.2445,JPY,kWh
2023-10-28,JEPX_TOKYO,Tokyo,Power,daily,spot,24.5508,JPY,kWh
2023-10-29,JEPX_TOKYO,Tokyo,Power,daily,spot,25.9796,JPY,kWh
2023-10-30,JEPX_TOKYO,Tokyo,Power,daily,spot,22.9249,JPY,kWh
2023-10-31,JEPX_TOKYO,Tokyo,Power,daily,spot,23.5466,JPY,kWh
2023-11-01,JEPX_TOKYO,Tokyo,Power,daily,spot,25.3602,JPY,kWh
2023-11-02,JEPX_TOKYO,Tokyo,Power,daily,spot,65.9856,JPY,kWh
2023-11-03,JEPX_TOKYO,Tokyo,Power,daily,spot,21.2796,JPY,kWh
2023-11-04,JEPX_TOKYO,Tokyo,Power,daily,spot,19.4588,JPY,kWh
2023-11-05,JEPX_TOKYO,Tokyo,Power,daily,spot,21.9883,JPY,kWh
2023-11-06,JEPX_TOKYO,Tokyo,Power,daily,spot,24.7625,JPY,kWh
2023-11-07,JEPX_TOKYO,Tokyo,Power,daily,spot,53.6982,JPY,kWh
2023-11-08,JEPX_TOKYO,Tokyo,Power,daily,spot,24.3199,JPY,kWh
2023-11-09,JEPX_TOKYO,Tokyo,Power,daily,spot,24.921,JPY,kWh
2023-11-10,JEPX_TOKYO,Tokyo,Power,daily,spot,27.8744,JPY,kWh
2023-11-11,JEPX_TOKYO,Tokyo,Power,daily,spot,25.6566,JPY,kWh
2023-11-12,JEPX_TOKYO,Tokyo,Power,daily,spot,22.8107,JPY,kWh
2023-11-13,JEPX_TOKYO,Tokyo,Power,daily,spot,54.1212,JPY,kWh
2023-11-14,JEPX_TOKYO,Tokyo,Power,daily,spot,27.8357,JPY,kWh
2023-11-15,JEPX_TOKYO,Tokyo,Power,daily,spot,20.4607,JPY,kWh
2023-11-16,JEPX_TOKYO,Tokyo,Power,daily,spot,24.6865,JPY,kWh
2023-11-17,JEPX_TOKYO,Tokyo,Power,daily,spot,23.5088,JPY,kWh
2023-11-18,JEPX_TOKYO,Tokyo,Power,daily,spot,24.1117,JPY,kWh
2023-11-19,JEPX_TOKYO,Tokyo,Power,daily,spot,28.8682,JPY,kWh
2023-11-20,JEPX_TOKYO,Tokyo,Power,daily,spot,30.9417,JPY,kWh
2023-11-21,JEPX_TOKYO,Tokyo,Power,daily,spot,33.0475,JPY,kWh
2023-11-22,JEPX_TOKYO,Tokyo,Power,daily,spot,25.5409,JPY,kWh
2023-11-23,JEPX_TOKYO,Tokyo,Power,daily,spot,29.2782,JPY,kWh
2023-11-24,JEPX_TOKYO,Tokyo,Power,daily,spot,27.8175,JPY,kWh
2023-11-25,JEPX_TOKYO,Tokyo,Power,daily,spot,26.7856,JPY,kWh
2023-11-26,JEPX_TOKYO,Tokyo,Power,daily,spot,27.0567,JPY,kWh
2023-11-27,JEPX_TOKYO,Tokyo,Power,daily,spot,25.6842,JPY,kWh
2023-11-28,JEPX_TOKYO,Tokyo,Power,daily,spot,27.7071,JPY,kWh
2023-11-29,JEPX_TOKYO,Tokyo,Power,daily,spot,27.775,JPY,kWh
2023-11-30,JEPX_TOKYO,Tokyo,Power,daily,spot,27.7868,JPY,kWh
2023-12-01,JEPX_TOKYO,Tokyo,Power,daily,spot,26.2739,JPY,kWh
2023-12-02,JEPX_TOKYO,Tokyo,Power,daily,spot,28.7295,JPY,kWh
2023-12-03,JEPX_TOKYO,Tokyo,Power,daily,spot,25.8124,JPY,kWh
2023-12-04,JEPX_TOKYO,Tokyo,Power,daily,spot,25.5172,JPY,kWh
2023-12-05,JEPX_TOKYO,Tokyo,Power,daily,spot,30.633,JPY,kWh
2023-12-06,JEPX_TOKYO,Tokyo,Power,daily,spot,27.9692,JPY,kWh
2023-12-07,JEPX_TOKYO,Tokyo,Power,daily,spot,27.5368,JPY,kWh
2023-12-08,JEPX_TOKYO,Tokyo,Power,daily,spot,27.0794,JPY,kWh
2023-12-09,JEPX_TOKYO,Tokyo,Power,daily,spot,26.9966,JPY,kWh
2023-12-10,JEPX_TOKYO,Tokyo,Power,daily,spot,30.2117,JPY,kWh
2023-12-11,JEPX_TOKYO,Tokyo,Power,daily,spot,28.5818,JPY,kWh
2023-12-12,JEPX_TOKYO,Tokyo,Power,daily,spot,29.548,JPY,kWh
2023-12-13,JEPX_TOKYO,Tokyo,Power,daily,spot,28.9411,JPY,kWh
2023-12-14,JEPX_TOKYO,Tokyo,Power,daily,spot,28.2455,JPY,kWh
2023-12-15,JEPX_TOKYO,Tokyo,Power,daily,spot,30.0221,JPY,kWh
2023-12-16,JEPX_TOKYO,Tokyo,Power,daily,spot,30.105,JPY,kWh
2023-12-17,JEPX_TOKYO,Tokyo,Power,daily,spot,29.8077,JPY,kWh
2023-12-18,JEPX_TOKYO,Tokyo,Power,daily,spot,26.3172,JPY,kWh
2023-12-19,JEPX_TOKYO,Tokyo,Power,daily,spot,28.4694,JPY,kWh
2023-12-20,JEPX_TOKYO,Tokyo,Power,daily,spot,29.5912,JPY,kWh
2023-12-21,JEPX_TOKYO,Tokyo,Power,daily,spot,28.047,JPY,kWh
2023-12-22,JEPX_TOKYO,Tokyo,Power,daily,spot,31.0259,JPY,kWh
2023-12-23,JEPX_TOKYO,Tokyo,Power,daily,spot,23.4908,JPY,kWh
2023-12-24,JEPX_TOKYO,Tokyo,Power,daily,spot,29.0786,JPY,kWh
2023-12-25,JEPX_TOKYO,Tokyo,Power,daily,spot,29.2038,JPY,kWh
2023-12-26,JEPX_TOKYO,Tokyo,Power,daily,spot,32.4673,JPY,kWh
2023-12-27,JEPX_TOKYO,Tokyo,Power,daily,spot,26.8577,JPY,kWh
2023-12-28,JEPX_TOKYO,Tokyo,Power,daily,spot,36.1464,JPY,kWh
2023-12-29,JEPX_TOKYO,Tokyo,Power,daily,spot,31.2387,JPY,kWh
2023-12-30,JEPX_TOKYO,Tokyo,Power,daily,spot,25.1944,JPY,kWh
2023-12-31,JEPX_TOKYO,Tokyo,Power,daily,spot,68.8565,JPY,kWh
2024-01-01,JEPX_TOKYO,Tokyo,Power,daily,spot,31.5725,JPY,kWh
2024-01-02,JEPX_TOKYO,Tokyo,Power,daily,spot,30.3175,JPY,kWh
2024-01-03,JEPX_TOKYO,Tokyo,Power,daily,spot,29.0904,JPY,kWh
2024-01-04,JEPX_TOKYO,Tokyo,Power,daily,spot,35.3661,JPY,kWh
2024-01-05,JEPX_TOKYO,Tokyo,Power,daily,spot,33.488,JPY,kWh
2024-01-06,JEPX_TOKYO,Tokyo,Power,daily,spot,30.3258,JPY,kWh
2024-01-07,JEPX_TOKYO,Tokyo,Power,daily,spot,30.9717,JPY,kWh
2024-01-08,JEPX_TOKYO,Tokyo,Power,daily,spot,33.4727,JPY,kWh
2024-01-09,JEPX_TOKYO,Tokyo,Power,daily,spot,33.1942,JPY,kWh
2024-01-10,JEPX_TOKYO,Tokyo,Power,daily,spot,30.5076,JPY,kWh
2024-01-11,JEPX_TOKYO,Tokyo,Power,daily,spot,32.3156,JPY,kWh
2024-01-12,JEPX_TOKYO,Tokyo,Power,daily,spot,33.0091,JPY,kWh
2024-01-13,JEPX_TOKYO,Tokyo,Power,daily,spot,35.2094,JPY,kWh
2024-01-14,JEPX_TOKYO,Tokyo,Power,daily,spot,29.4904,JPY,kWh
2024-01-15,JEPX_TOKYO,Tokyo,Power,daily,spot,30.1616,JPY,kWh
2024-01-16,JEPX_TOKYO,Tokyo,Power,daily,spot,31.1818,JPY,kWh
2024-01-17,JEPX_TOKYO,Tokyo,Power,daily,spot,31.842,JPY,kWh
2024-01-18,JEPX_TOKYO,Tokyo,Power,daily,spot,29.0369,JPY,kWh
2024-01-19,JEPX_TOKYO,Tokyo,Power,daily,spot,32.9383,JPY,kWh
2024-01-20,JEPX_TOKYO,Tokyo,Power,daily,spot,34.2919,JPY,kWh
2024-01-21,JEPX_TOKYO,Tokyo,Power,daily,spot,32.4323,JPY,kWh
2024-01-22,JEPX_TOKYO,Tokyo,Power,daily,spot,29.4678,JPY,kWh
2024-01-23,JEPX_TOKYO,Tokyo,Power,daily,spot,29.7214,JPY,kWh
2024-01-24,JEPX_TOKYO,Tokyo,Power,daily,spot,30.4636,JPY,kWh
2024-01-25,JEPX_TOKYO,Tokyo,Power,daily,spot,28.4083,JPY,kWh
2024-01-26,JEPX_TOKYO,Tokyo,Power,daily,spot,33.9736,JPY,kWh
2024-01-27,JEPX_TOKYO,Tokyo,Power,daily,spot,27.8989,JPY,kWh
2024-01-28,JEPX_TOKYO,Tokyo,Power,daily,spot,31.4111,JPY,kWh
2024-01-29,JEPX_TOKYO,Tokyo,Power,daily,spot,24.2402,JPY,kWh
2024-01-30,JEPX_TOKYO,Tokyo,Power,daily,spot,27.9645,JPY,kWh
2024-01-31,JEPX_TOKYO,Tokyo,Power,daily,spot,30.3178,JPY,kWh
2024-02-01,JEPX_TOKYO,Tokyo,Power,daily,spot,26.4518,JPY,kWh
2024-02-02,JEPX_TOKYO,Tokyo,Power,daily,spot,27.8281,JPY,kWh
2024-02-03,JEPX_TOKYO,Tokyo,Power,daily,spot,29.9976,JPY,kWh
2024-02-04,JEPX_TOKYO,Tokyo,Power,daily,spot,29.4434,JPY,kWh
2024-02-05,JEPX_TOKYO,Tokyo,Power,daily,spot,29.8284,JPY,kWh
2024-02-06,JEPX_TOKYO,Tokyo,Power,daily,spot,26.2028,JPY,kWh
2024-02-07,JEPX_TOKYO,Tokyo,Power,daily,spot,28.1327,JPY,kWh
2024-02-08,JEPX_TOKYO,Tokyo,Power,daily,spot,22.4367,JPY,kWh
2024-02-09,JEPX_TOKYO,Tokyo,Power,daily,spot,28.1513,JPY,kWh
2024-02-10,JEPX_TOKYO,Tokyo,Power,daily,spot,27.0191,JPY,kWh
2024-02-11,JEPX_TOKYO,Tokyo,Power,daily,spot,26.1202,JPY,kWh
2024-02-12,JEPX_TOKYO,Tokyo,Power,daily,spot,31.8618,JPY,kWh
2024-02-13,JEPX_TOKYO,Tokyo,Power,daily,spot,23.3855,JPY,kWh
2024-02-14,JEPX_TOKYO,Tokyo,Power,daily,spot,25.0259,JPY,kWh
2024-02-15,JEPX_TOKYO,Tokyo,Power,daily,spot,32.1352,JPY,kWh
2024-02-16,JEPX_TOKYO,Tokyo,Power,daily,spot,27.8647,JPY,kWh
2024-02-17,JEPX_TOKYO,Tokyo,Power,daily,spot,24.7623,JPY,kWh
2024-02-18,JEPX_TOKYO,Tokyo,Power,daily,spot,31.3737,JPY,kWh
2024-02-19,JEPX_TOKYO,Tokyo,Power,daily,spot,27.9468,JPY,kWh
2024-02-20,JEPX_TOKYO,Tokyo,Power,daily,spot,29.5556,JPY,kWh
2024-02-21,JEPX_TOKYO,Tokyo,Power,daily,spot,25.0437,JPY,kWh
2024-02-22,JEPX_TOKYO,Tokyo,Power,daily,spot,32.0775,JPY,kWh
2024-02-23,JEPX_TOKYO,Tokyo,Power,daily,spot,30.7351,JPY,kWh
2024-02-24,JEPX_TOKYO,Tokyo,Power,daily,spot,26.2178,JPY,kWh
2024-02-25,JEPX_TOKYO,Tokyo,Power,daily,spot,25.3021,JPY,kWh
2024-02-26,JEPX_TOKYO,Tokyo,Power,daily,spot,29.4166,JPY,kWh
2024-02-27,JEPX_TOKYO,Tokyo,Power,daily,spot,30.5015,JPY,kWh
2024-02-28,JEPX_TOKYO,Tokyo,Power,daily,spot,23.8237,JPY,kWh
2024-02-29,JEPX_TOKYO,Tokyo,Power,daily,spot,30.3097,JPY,kWh
2024-03-01,JEPX_TOKYO,Tokyo,Power,daily,spot,31.5681,JPY,kWh
2024-03-02,JEPX_TOKYO,Tokyo,Power,daily,spot,28.0199,JPY,kWh
2024-03-03,JEPX_TOKYO,Tokyo,Power,daily,spot,26.187,JPY,kWh
2024-03-04,JEPX_TOKYO,Tokyo,Power,daily,spot,24.6611,JPY,kWh
2024-03-05,JEPX_TOKYO,Tokyo,Power,daily,spot,31.2021,JPY,kWh
2024-03-06,JEPX_TOKYO,Tokyo,Power,daily,spot,28.5575,JPY,kWh
2024-03-07,JEPX_TOKYO,Tokyo,Power,daily,spot,28.8599,JPY,kWh
2024-03-08,JEPX_TOKYO,Tokyo,Power,daily,spot,26.5849,JPY,kWh
2024-03-09,JEPX_TOKYO,Tokyo,Power,daily,spot,30.404,JPY,kWh
2024-03-10,JEPX_TOKYO,Tokyo,Power,daily,spot,24.9427,JPY,kWh
2024-03-11,JEPX_TOKYO,Tokyo,Power,daily,spot,26.433,JPY,kWh
2024-03-12,JEPX_TOKYO,Tokyo,Power,daily,spot,27.0337,JPY,kWh
2024-03-13,JEPX_TOKYO,Tokyo,Power,daily,spot,31.1966,JPY,kWh
2024-03-14,JEPX_TOKYO,Tokyo,Power,daily,spot,28.6068,JPY,kWh
2024-03-15,JEPX_TOKYO,Tokyo,Power,daily,spot,25.7632,JPY,kWh
2024-03-16,JEPX_TOKYO,Tokyo,Power,daily,spot,25.4449,JPY,kWh
2024-03-17,JEPX_TOKYO,Tokyo,Power,daily,spot,22.6074,JPY,kWh
2024-03-18,JEPX_TOKYO,Tokyo,Power,daily,spot,20.9099,JPY,kWh
2024-03-19,JEPX_TOKYO,Tokyo,Power,daily,spot,29.6211,JPY,kWh
2024-03-20,JEPX_TOKYO,Tokyo,Power,daily,spot,26.803,JPY,kWh
2024-03-21,JEPX_TOKYO,Tokyo,Power,daily,spot,25.6119,JPY,kWh
2024-03-22,JEPX_TOKYO,Tokyo,Power,daily,spot,28.1881,JPY,kWh
2024-03-23,JEPX_TOKYO,Tokyo,Power,daily,spot,28.4304,JPY,kWh
2024-03-24,JEPX_TOKYO,Tokyo,Power,daily,spot,27.058,JPY,kWh
2024-03-25,JEPX_TOKYO,Tokyo,Power,daily,spot,31.1457,JPY,kWh
2024-03-26,JEPX_TOKYO,Tokyo,Power,daily,spot,26.9654,JPY,kWh
2024-03-27,JEPX_TOKYO,Tokyo,Power,daily,spot,28.8851,JPY,kWh
2024-03-28,JEPX_TOKYO,Tokyo,Power,daily,spot,28.46,JPY,kWh
2024-03-29,JEPX_TOKYO,Tokyo,Power,daily,spot,25.511,JPY,kWh
2024-03-30,JEPX_TOKYO,Tokyo,Power,daily,spot,28.7431,JPY,kWh
2024-03-31,JEPX_TOKYO,Tokyo,Power,daily,spot,21.5889,JPY,kWh
2024-04-01,JEPX_TOKYO,Tokyo,Power,daily,spot,26.3677,JPY,kWh
2024-04-02,JEPX_TOKYO,Tokyo,Power,daily,spot,25.7457,JPY,kWh
2024-04-03,JEPX_TOKYO,Tokyo,Power,daily,spot,26.1253,JPY,kWh
2024-04-04,JEPX_TOKYO,Tokyo,Power,daily,spot,25.5605,JPY,kWh
2024-04-05,JEPX_TOKYO,Tokyo,Power,daily,spot,29.2242,JPY,kWh
2024-04-06,JEPX_TOKYO,Tokyo,Power,daily,spot,26.8554,JPY,kWh
2024-04-07,JEPX_TOKYO,Tokyo,Power,daily,spot,27.7697,JPY,kWh
2024-04-08,JEPX_TOKYO,Tokyo,Power,daily,spot,23.1482,JPY,kWh
2024-04-09,JEPX_TOKYO,Tokyo,Power,daily,spot,26.7756,JPY,kWh
2024-04-10,JEPX_TOKYO,Tokyo,Power,daily,spot,27.3592,JPY,kWh
2024-04-11,JEPX_TOKYO,Tokyo,Power,daily,spot,23.1952,JPY,kWh
2024-04-12,JEPX_TOKYO,Tokyo,Power,daily,spot,20.5867,JPY,kWh
2024-04-13,JEPX_TOKYO,Tokyo,Power,daily,spot,22.9558,JPY,kWh
2024-04-14,JEPX_TOKYO,Tokyo,Power,daily,spot,27.2898,JPY,kWh
2024-04-15,JEPX_TOKYO,Tokyo,Power,daily,spot,25.1511,JPY,kWh
2024-04-16,JEPX_TOKYO,Tokyo,Power,daily,spot,25.3972,JPY,kWh
2024-04-17,JEPX_TOKYO,Tokyo,Power,daily,spot,26.5757,JPY,kWh
2024-04-18,JEPX_TOKYO,Tokyo,Power,daily,spot,27.7894,JPY,kWh
2024-04-19,JEPX_TOKYO,Tokyo,Power,daily,spot,24.7842,JPY,kWh
2024-04-20,JEPX_TOKYO,Tokyo,Power,daily,spot,23.6437,JPY,kWh
2024-04-21,JEPX_TOKYO,Tokyo,Power,daily,spot,23.4694,JPY,kWh
2024-04-22,JEPX_TOKYO,Tokyo,Power,daily,spot,30.0172,JPY,kWh
2024-04-23,JEPX_TOKYO,Tokyo,Power,daily,spot,23.206,JPY,kWh
2024-04-24,JEPX_TOKYO,Tokyo,Power,daily,spot,23.6335,JPY,kWh
2024-04-25,JEPX_TOKYO,Tokyo,Power,daily,spot,22.2606,JPY,kWh
2024-04-26,JEPX_TOKYO,Tokyo,Power,daily,spot,24.0268,JPY,kWh
2024-04-27,JEPX_TOKYO,Tokyo,Power,daily,spot,25.6449,JPY,kWh
2024-04-28,JEPX_TOKYO,Tokyo,Power,daily,spot,22.5125,JPY,kWh
2024-04-29,JEPX_TOKYO,Tokyo,Power,daily,spot,27.191,JPY,kWh
2024-04-30,JEPX_TOKYO,Tokyo,Power,daily,spot,26.1017,JPY,kWh
2024-05-01,JEPX_TOKYO,Tokyo,Power,daily,spot,24.1355,JPY,kWh
2024-05-02,JEPX_TOKYO,Tokyo,Power,daily,spot,27.9915,JPY,kWh
2024-05-03,JEPX_TOKYO,Tokyo,Power,daily,spot,25.2786,JPY,kWh
2024-05-04,JEPX_TOKYO,Tokyo,Power,daily,spot,26.7042,JPY,kWh
2024-05-05,JEPX_TOKYO,Tokyo,Power,daily,spot,27.2756,JPY,kWh
2024-05-06,JEPX_TOKYO,Tokyo,Power,daily,spot,26.6419,JPY,kWh
2024-05-07,JEPX_TOKYO,Tokyo,Power,daily,spot,25.276,JPY,kWh
2024-05-08,JEPX_TOKYO,Tokyo,Power,daily,spot,21.7326,JPY,kWh
2024-05-09,JEPX_TOKYO,Tokyo,Power,daily,spot,25.0449,JPY,kWh
2024-05-10,JEPX_TOKYO,Tokyo,Power,daily,spot,26.5422,JPY,kWh
2024-05-11,JEPX_TOKYO,Tokyo,Power,daily,spot,30.2513,JPY,kWh
2024-05-12,JEPX_TOKYO,Tokyo,Power,daily,spot,26.5413,JPY,kWh
2024-05-13,JEPX_TOKYO,Tokyo,Power,daily,spot,20.2508,JPY,kWh
2024-05-14,JEPX_TOKYO,Tokyo,Power,daily,spot,20.867,JPY,kWh
2024-05-15,JEPX_TOKYO,Tokyo,Power,daily,spot,25.038,JPY,kWh
2024-05-16,JEPX_TOKYO,Tokyo,Power,daily,spot,23.1118,JPY,kWh
2024-05-17,JEPX_TOKYO,Tokyo,Power,daily,spot,27.8723,JPY,kWh
2024-05-18,JEPX_TOKYO,Tokyo,Power,daily,spot,71.3848,JPY,kWh
2024-05-19,JEPX_TOKYO,Tokyo,Power,daily,spot,28.806,JPY,kWh
2024-05-20,JEPX_TOKYO,Tokyo,Power,daily,spot,26.0279,JPY,kWh
2024-05-21,JEPX_TOKYO,Tokyo,Power,daily,spot,26.8049,JPY,kWh
2024-05-22,JEPX_TOKYO,Tokyo,Power,daily,spot,26.5758,JPY,kWh
2024-05-23,JEPX_TOKYO,Tokyo,Power,daily,spot,29.1936,JPY,kWh
2024-05-24,JEPX_TOKYO,Tokyo,Power,daily,spot,27.7401,JPY,kWh
2024-05-25,JEPX_TOKYO,Tokyo,Power,daily,spot,23.3553,JPY,kWh
2024-05-26,JEPX_TOKYO,Tokyo,Power,daily,spot,29.1266,JPY,kWh
2024-05-27,JEPX_TOKYO,Tokyo,Power,daily,spot,27.4076,JPY,kWh
2024-05-28,JEPX_TOKYO,Tokyo,Power,daily,spot,28.5349,JPY,kWh
2024-05-29,JEPX_TOKYO,Tokyo,Power,daily,spot,23.6918,JPY,kWh
2024-05-30,JEPX_TOKYO,Tokyo,Power,daily,spot,45.035,JPY,kWh
2024-05-31,JEPX_TOKYO,Tokyo,Power,daily,spot,25.7068,JPY,kWh
2024-06-01,JEPX_TOKYO,Tokyo,Power,daily,spot,26.2497,JPY,kWh
2024-06-02,JEPX_TOKYO,Tokyo,Power,daily,spot,26.6979,JPY,kWh
2024-06-03,JEPX_TOKYO,Tokyo,Power,daily,spot,26.121,JPY,kWh
2024-06-04,JEPX_TOKYO,Tokyo,Power,daily,spot,24.5858,JPY,kWh
2024-06-05,JEPX_TOKYO,Tokyo,Power,daily,spot,66.7198,JPY,kWh
2024-06-06,JEPX_TOKYO,Tokyo,Power,daily,spot,23.8656,JPY,kWh
2024-06-07,JEPX_TOKYO,Tokyo,Power,daily,spot,21.0752,JPY,kWh
2024-06-08,JEPX_TOKYO,Tokyo,Power,daily,spot,27.8635,JPY,kWh
2024-06-09,JEPX_TOKYO,Tokyo,Power,daily,spot,30.754,JPY,kWh
2024-06-10,JEPX_TOKYO,Tokyo,Power,daily,spot,28.3045,JPY,kWh
2024-06-11,JEPX_TOKYO,Tokyo,Power,daily,spot,24.2435,JPY,kWh
2024-06-12,JEPX_TOKYO,Tokyo,Power,daily,spot,24.1089,JPY,kWh
2024-06-13,JEPX_TOKYO,Tokyo,Power,daily,spot,23.0826,JPY,kWh
2024-06-14,JEPX_TOKYO,Tokyo,Power,daily,spot,21.3237,JPY,kWh
2024-06-15,JEPX_TOKYO,Tokyo,Power,daily,spot,22.1478,JPY,kWh
2024-06-16,JEPX_TOKYO,Tokyo,Power,daily,spot,21.7281,JPY,kWh
2024-06-17,JEPX_TOKYO,Tokyo,Power,daily,spot,25.5771,JPY,kWh
2024-06-18,JEPX_TOKYO,Tokyo,Power,daily,spot,28.5267,JPY,kWh
2024-06-19,JEPX_TOKYO,Tokyo,Power,daily,spot,26.9331,JPY,kWh
2024-06-20,JEPX_TOKYO,Tokyo,Power,daily,spot,26.4603,JPY,kWh
2024-06-21,JEPX_TOKYO,Tokyo,Power,daily,spot,30.082,JPY,kWh
2024-06-22,JEPX_TOKYO,Tokyo,Power,daily,spot,25.1102,JPY,kWh
2024-06-23,JEPX_TOKYO,Tokyo,Power,daily,spot,22.5335,JPY,kWh
2024-06-24,JEPX_TOKYO,Tokyo,Power,daily,spot,23.5304,JPY,kWh
2024-06-25,JEPX_TOKYO,Tokyo,Power,daily,spot,28.9879,JPY,kWh
2024-06-26,JEPX_TOKYO,Tokyo,Power,daily,spot,25.0445,JPY,kWh
2024-06-27,JEPX_TOKYO,Tokyo,Power,daily,spot,23.0431,JPY,kWh
2024-06-28,JEPX_TOKYO,Tokyo,Power,daily,spot,28.2856,JPY,kWh
2024-06-29,JEPX_TOKYO,Tokyo,Power,daily,spot,27.483,JPY,kWh
2024-06-30,JEPX_TOKYO,Tokyo,Power,daily,spot,26.6726,JPY,kWh
2024-07-01,JEPX_TOKYO,Tokyo,Power,daily,spot,24.7834,JPY,kWh
2024-07-02,JEPX_TOKYO,Tokyo,Power,daily,spot,26.8466,JPY,kWh
2024-07-03,JEPX_TOKYO,Tokyo,Power,daily,spot,29.5899,JPY,kWh
2024-07-04,JEPX_TOKYO,Tokyo,Power,daily,spot,26.6903,JPY,kWh
2024-07-05,JEPX_TOKYO,Tokyo,Power,daily,spot,30.7741,JPY,kWh
2024-07-06,JEPX_TOKYO,Tokyo,Power,daily,spot,27.9935,JPY,kWh
2024-07-07,JEPX_TOKYO,Tokyo,Power,daily,spot,26.4762,JPY,kWh
2024-07-08,JEPX_TOKYO,Tokyo,Power,daily,spot,29.1183,JPY,kWh
2024-07-09,JEPX_TOKYO,Tokyo,Power,daily,spot,24.6787,JPY,kWh
2024-07-10,JEPX_TOKYO,Tokyo,Power,daily,spot,28.5572,JPY,kWh
2024-07-11,JEPX_TOKYO,Tokyo,Power,daily,spot,25.8589,JPY,kWh
2024-07-12,JEPX_TOKYO,Tokyo,Power,daily,spot,24.1528,JPY,kWh
2024-07-13,JEPX_TOKYO,Tokyo,Power,daily,spot,28.8436,JPY,kWh
2024-07-14,JEPX_TOKYO,Tokyo,Power,daily,spot,28.386,JPY,kWh
2024-07-15,JEPX_TOKYO,Tokyo,Power,daily,spot,30.1735,JPY,kWh
2024-07-16,JEPX_TOKYO,Tokyo,Power,daily,spot,28.4529,JPY,kWh
2024-07-17,JEPX_TOKYO,Tokyo,Power,daily,spot,26.0709,JPY,kWh
2024-07-18,JEPX_TOKYO,Tokyo,Power,daily,spot,28.0637,JPY,kWh
2024-07-19,JEPX_TOKYO,Tokyo,Power,daily,spot,23.4835,JPY,kWh
2024-07-20,JEPX_TOKYO,Tokyo,Power,daily,spot,25.2926,JPY,kWh
2024-07-21,JEPX_TOKYO,Tokyo,Power,daily,spot,29.8953,JPY,kWh
2024-07-22,JEPX_TOKYO,Tokyo,Power,daily,spot,25.8381,JPY,kWh
2024-07-23,JEPX_TOKYO,Tokyo,Power,daily,spot,26.5512,JPY,kWh
2024-07-24,JEPX_TOKYO,Tokyo,Power,daily,spot,24.1755,JPY,kWh
2024-07-25,JEPX_TOKYO,Tokyo,Power,daily,spot,26.1445,JPY,kWh
2024-07-26,JEPX_TOKYO,Tokyo,Power,daily,spot,24.1433,JPY,kWh
2024-07-27,JEPX_TOKYO,Tokyo,Power,daily,spot,28.7923,JPY,kWh
2024-07-28,JEPX_TOKYO,Tokyo,Power,daily,spot,30.6314,JPY,kWh
2024-07-29,JEPX_TOKYO,Tokyo,Power,daily,spot,25.5369,JPY,kWh
2024-07-30,JEPX_TOKYO,Tokyo,Power,daily,spot,31.3893,JPY,kWh
2024-07-31,JEPX_TOKYO,Tokyo,Power,daily,spot,65.154,JPY,kWh
2024-08-01,JEPX_TOKYO,Tokyo,Power,daily,spot,28.8682,JPY,kWh
2024-08-02,JEPX_TOKYO,Tokyo,Power,daily,spot,28.5775,JPY,kWh
2024-08-03,JEPX_TOKYO,Tokyo,Power,daily,spot,24.5161,JPY,kWh
2024-08-04,JEPX_TOKYO,Tokyo,Power,daily,spot,27.6265,JPY,kWh
2024-08-05,JEPX_TOKYO,Tokyo,Power,daily,spot,24.7112,JPY,kWh
2024-08-06,JEPX_TOKYO,Tokyo,Power,daily,spot,23.7356,JPY,kWh
2024-08-07,JEPX_TOKYO,Tokyo,Power,daily,spot,60.8424,JPY,kWh
2024-08-08,JEPX_TOKYO,Tokyo,Power,daily,spot,27.1698,JPY,kWh
2024-08-09,JEPX_TOKYO,Tokyo,Power,daily,spot,29.7991,JPY,kWh
2024-08-10,JEPX_TOKYO,Tokyo,Power,daily,spot,23.3899,JPY,kWh
2024-08-11,JEPX_TOKYO,Tokyo,Power,daily,spot,27.0242,JPY,kWh
